6.152437759266320424e-09 6.178690967138073234e-09 6.204203470861390827e-09 6.229009442081254009e-09 6.257099350444807722e-09 6.284318491365940057e-09 6.306989608312463531e-09 6.332706184426112438e-09 6.357669976141280137e-09 6.385324335062350400e-09 6.408793261575396701e-09 6.386072736374690153e-09 6.366894370187517658e-09 6.346252550531223316e-09 6.325834950993883343e-09 6.306137359977164983e-09 6.287119688128528434e-09 6.266491457110509878e-09 6.246628187890417677e-09 6.229577855015766442e-09 6.211040189584128234e-09 6.193147459795749377e-09 6.173979966005730405e-09 6.157335378327451403e-09 6.139476820876454810e-09 6.122250131724345656e-09 6.105619909360865320e-09 6.089553426814733951e-09 6.072495314138776133e-09 6.056045429427405418e-09 6.040169399101093784e-09 6.024835470172417872e-09 6.010014261231213637e-09 5.994398480132232836e-09 5.979327796874742478e-09 5.964771999687363041e-09 5.950703138214559252e-09 5.935981371408816498e-09 5.922845929397276025e-09 5.909081116309973813e-09 5.894769365547389943e-09 5.881929410995202329e-09 5.868559508341475096e-09 1.895980389606708812e-08
6.130626068445632527e-09 6.156786203152640730e-09 6.182208259663804434e-09 6.206926288478408300e-09 6.234916612186193492e-09 6.262039255505980703e-09 6.284629998556376312e-09 6.310255403978164130e-09 6.335130693781095306e-09 6.362687012161126598e-09 6.386072736374690153e-09 6.412011178489848153e-09 6.392754915140875424e-09 6.372029254183925175e-09 6.351528724065368102e-09 6.331751126940749894e-09 6.312656210625792188e-09 6.291944193500367729e-09 6.272000245233831560e-09 6.254880658673766701e-09 6.236267698427679069e-09 6.218302293373131270e-09 6.199056946581948834e-09 6.182344753241809576e-09 6.164413659323124705e-09 6.147117000175706853e-09 6.130419230498259784e-09 6.114287490391695841e-09 6.097160092430945529e-09 6.080643392886735236e-09 6.064702878563664521e-09 6.049306667502553054e-09 6.034425258954162665e-09 6.018746050918025833e-09 6.003614154758419951e-09 5.988999235992197253e-09 5.974873230737290257e-09 5.960091668230513469e-09 5.946902873725768276e-09 5.933082151815905268e-09 5.918712270722825684e-09 5.905820163864885267e-09 5.892395956404373506e-09 1.892557499148364988e-08
6.112214848193226844e-09 6.138296419961223392e-09 6.163642130096589263e-09 6.188285926839683890e-09 6.216192191267230205e-09 6.243233381085464781e-09 6.265756280633203507e-09 6.291304728990897304e-09 6.316105314443198606e-09 6.343578876928255389e-09 6.366894370187517658e-09 6.392754915140875424e-09 6.414727804420339825e-09 6.393930906154981809e-09 6.373359912537598022e-09 6.353514336746880022e-09 6.334353788245555172e-09 6.313570580707688835e-09 6.293558082000399886e-09 6.276379652768438354e-09 6.257702716893676785e-09 6.239675561957995008e-09 6.220364065927587545e-09 6.203594430189179271e-09 6.185601704322051318e-09 6.168245593876812802e-09 6.151490431377460318e-09 6.135303243980337747e-09 6.118116976498695998e-09 6.101543506498686459e-09 6.085548202157707851e-09 6.070099071933345827e-09 6.055166513677716402e-09 6.039433413773874429e-09 6.024249506942293618e-09 6.009584354435509105e-09 5.995409795911543209e-09 5.980577426883846404e-09 5.967343300448622243e-09 5.953475074575861572e-09 5.939055801974676855e-09 5.926119382947673760e-09 5.912649034405873173e-09 1.889637520140181943e-08
6.092398713471768450e-09 6.118395727358089027e-09 6.143659265315427742e-09 6.168223165522088239e-09 6.196038956314593104e-09 6.222992477116967976e-09 6.245442356192939344e-09 6.270907975084204903e-09 6.295628155682503678e-09 6.323012647375875058e-09 6.346252550531223316e-09 6.372029254183925175e-09 6.393930906154981809e-09 6.418797551040318015e-09 6.398146554745278762e-09 6.378223797500309298e-09 6.358988731685239989e-09 6.338124696148290013e-09 6.318034366806620209e-09 6.300789128923506908e-09 6.282039556553485447e-09 6.263942292186430108e-09 6.244555691792051046e-09 6.227720837241789508e-09 6.209658135841421669e-09 6.192234525724796356e-09 6.175414200701485114e-09 6.159164059693102706e-09 6.141910953076561218e-09 6.125273027173122600e-09 6.109215515473522954e-09 6.093706302016996896e-09 6.078715669529910176e-09 6.062921382007057320e-09 6.047678423423952369e-09 6.032956236653749627e-09 6.018726551836052785e-09 6.003836498222951700e-09 5.990550902929640088e-09 5.976628742121857692e-09 5.962153391509110934e-09 5.949166661438284333e-09 5.935643925346697449e-09 1.886539025632273038e-08
6.072797829932543844e-09 6.098711204440434046e-09 6.123893462808469818e-09 6.148378334348448801e-09 6.176104634268554658e-09 6.202971438352759496e-09 6.225349090136011750e-09 6.250732779289316569e-09 6.275373428424925888e-09 6.302669816850979383e-09 6.325834950993883343e-09 6.351528724065368102e-09 6.373359912537598022e-09 6.398146554745278762e-09 6.421694128551107103e-09 6.401698048103452419e-09 6.382392190047528099e-09 6.361451367051505909e-09 6.341287097779123489e-09 6.323978390966627524e-09 6.305159813153322874e-09 6.286995944080558074e-09 6.267537993741357339e-09 6.250641180625966571e-09 6.232512001724541952e-09 6.215024266201960209e-09 6.198142036087613806e-09 6.181832088478760205e-09 6.164515483972954949e-09 6.147816324275506872e-09 6.131699714923382296e-09 6.116133421757068092e-09 6.101087618132235087e-09 6.085235201720340551e-09 6.069936143345022858e-09 6.055159773417780025e-09 6.040877718034541633e-09 6.025932863451594342e-09 6.012598372195514855e-09 5.998624972625638070e-09 5.984096347305286397e-09 5.971061821207559304e-09 5.957489316386318537e-09 1.883366715983727261e-08
6.053888154149360359e-09 6.079720838747241776e-09 6.104824683778534341e-09 6.129233313527596507e-09 6.156873278391467672e-09 6.183656423745579178e-09 6.205964395267464484e-09 6.231269043862281223e-09 6.255832966141622745e-09 6.283044358183859444e-09 6.306137359977164983e-09 6.331751126940749894e-09 6.353514336746880022e-09 6.378223797500309298e-09 6.401698048103452419e-09 6.424488727098568813e-09 6.405114138276153388e-09 6.384098763876552334e-09 6.363862707808741337e-09 6.346492380285956674e-09 6.327606806472081188e-09 6.309378272226694862e-09 6.289851049657416606e-09 6.272894082214085203e-09 6.254700361640484311e-09 6.237150368047677884e-09 6.220208035522319892e-09 6.203840022884846607e-09 6.186461769552180528e-09 6.169703159192533086e-09 6.153529173115130104e-09 6.137907462403652248e-09 6.122808094227966451e-09 6.106899241643822117e-09 6.091545717105661620e-09 6.076716741838210839e-09 6.062383840923493440e-09 6.047385781178280276e-09 6.034003817812847302e-09 6.019980671556751033e-09 6.005400322891527851e-09 5.992319392590116960e-09 5.978698568307662584e-09 1.880275099085670589e-08
6.035631200367373390e-09 6.061385980300226624e-09 6.086414118657260072e-09 6.110749138320728760e-09 6.138305748231846808e-09 6.165008122578233351e-09 6.187248819053955836e-09 6.212477155403136686e-09 6.236966999274958094e-09 6.264096328828724968e-09 6.287119688128528434e-09 6.312656210625792188e-09 6.334353788245555172e-09 6.358988731685239989e-09 6.382392190047528099e-09 6.405114138276153388e-09 6.427187018619562916e-09 6.406099222427859754e-09 6.385793430203198476e-09 6.368363242207568533e-09 6.349412586179386398e-09 6.331121233965959479e-09 6.311526717974908717e-09 6.294511314552875560e-09 6.276254895983804473e-09 6.258644422764836776e-09 6.241643704694663057e-09 6.225219285695554003e-09 6.207781144576643042e-09 6.190964781803346054e-09 6.174735058005792072e-09 6.159059512788973146e-09 6.143908110170214529e-09 6.127944433551415920e-09 6.112537998713350182e-09 6.097657920812966395e-09 6.083275626803914196e-09 6.068225881738034362e-09 6.054797802336297546e-09 6.040726330441867551e-09 6.026095735944248827e-09 6.012969727006752247e-09 5.999301963541313849e-09 1.877260858099908865e-08
6.015828110730663064e-09 6.041498388446822337e-09 6.066444408720281686e-09 6.090699584443703854e-09 6.118165780279137885e-09 6.144780543322721943e-09 6.166948267396508202e-09 6.192093828806411223e-09 6.216503320755248668e-09 6.243543638153185085e-09 6.266491457110509878e-09 6.291944193500367729e-09 6.313570580707688835e-09 6.338124696148290013e-09 6.361451367051505909e-09 6.384098763876552334e-09 6.406099222427859754e-09 6.430113997680403863e-09 6.409732084399905317e-09 6.392236555229749727e-09 6.373214858193676490e-09 6.354854936528353486e-09 6.335186965868342716e-09 6.318107776189680032e-09 6.299782919125726459e-09 6.282106428890512521e-09 6.265041979615214437e-09 6.248555989804098302e-09 6.231052477696500713e-09 6.214173074817431732e-09 6.197882510068799009e-09 6.182148201370134980e-09 6.166940000141800063e-09 6.150916479912576241e-09 6.135452290416451121e-09 6.120516431031251751e-09 6.106080221597810835e-09 6.090974059009689858e-09 6.077495641282288529e-09 6.063371419153542810e-09 6.048685978418539450e-09 6.035510763537822167e-09 6.021791763234423152e-09 1.873958430353749668e-08
5.996759383969749370e-09 6.022348293085834937e-09 6.047215240480946406e-09 6.071393533136917314e-09 6.098772667744220283e-09 6.125303068396635038e-09 6.147400526122132799e-09 6.172466382156326567e-09 6.196798501892430714e-09 6.223753107994348133e-09 6.246628187890417677e-09 6.272000245233831560e-09 6.293558082000399886e-09 6.318034366806620209e-09 6.341287097779123489e-09 6.363862707808741337e-09 6.385793430203198476e-09 6.409732084399905317e-09 6.432932610038280553e-09 6.415373754434551558e-09 6.396283206881177323e-09 6.377856830046169376e-09 6.358117669631024221e-09 6.340976660492075857e-09 6.322585475177498469e-09 6.304845003506009428e-09 6.287718788124469356e-09 6.271173125986295969e-09 6.253606258550259440e-09 6.236665759354823798e-09 6.220316229635402608e-09 6.204524969378147543e-09 6.189261720878277624e-09 6.173180202266749129e-09 6.157660038929573471e-09 6.142670118035398444e-09 6.128181655614990027e-09 6.113020815092157496e-09 6.099493611179635395e-09 6.085318265326325086e-09 6.070579669492198700e-09 6.057356765892734077e-09 6.043588108596799212e-09 1.870745765869603182e-08
5.980391074444926856e-09 6.005910137973088826e-09 6.030709210393427105e-09 6.054821507775513109e-09 6.082125910328203497e-09 6.108583895567244992e-09 6.130621037711507799e-09 6.155618475844664127e-09 6.179884180431897026e-09 6.206765213240716649e-09 6.229577855015766442e-09 6.254880658673766701e-09 6.276379652768438354e-09 6.300789128923506908e-09 6.323978390966627524e-09 6.346492380285956674e-09 6.368363242207568533e-09 6.392236555229749727e-09 6.415373754434551558e-09 6.435352203488599482e-09 6.416202205068244087e-09 6.397718445694829346e-09 6.377917814533658030e-09 6.360723425686697002e-09 6.342274967425456872e-09 6.324479249228502529e-09 6.307299700208955989e-09 6.290702512363827434e-09 6.273080939032305041e-09 6.256087684547298092e-09 6.239687239907084970e-09 6.223846803265003455e-09 6.208536022689182576e-09 6.192404423784192154e-09 6.176835928299208101e-09 6.161799326512793557e-09 6.147265744818056639e-09 6.132057691133280728e-09 6.118488361451542916e-09 6.104268871416491156e-09 6.089484377354566404e-09 6.076220295623316268e-09 6.062408760635625656e-09 1.867962221465466378e-08
5.962594926540754277e-09 5.988038051719187506e-09 6.012763328303237469e-09 6.036803873519757474e-09 6.064027025000365282e-09 6.090406277893529393e-09 6.112377843015135613e-09 6.137300895025261112e-09 6.161494390945458654e-09 6.188295432524652768e-09 6.211040189584128234e-09 6.236267698427679069e-09 6.257702716893676785e-09 6.282039556553485447e-09 6.305159813153322874e-09 6.327606806472081188e-09 6.349412586179386398e-09 6.373214858193676490e-09 6.396283206881177323e-09 6.416202205068244087e-09 6.437983009951482239e-09 6.419436504557360305e-09 6.399568657047623530e-09 6.382315899150465945e-09 6.363804814703683567e-09 6.345948686149727932e-09 6.328710818456109665e-09 6.312057288853267876e-09 6.294375896326807574e-09 6.277324955573750504e-09 6.260868837051497660e-09 6.244974627562373534e-09 6.229611872140112508e-09 6.213425511992105452e-09 6.197804166806994747e-09 6.182716520917052271e-09 6.168133602699397004e-09 6.152873922890725505e-09 6.139258529990787298e-09 6.124990769666224639e-09 6.110156087319990315e-09 6.096846978582591570e-09 6.082988558172795351e-09 1.864908519802880656e-08
5.945417916474539860e-09 5.970787745240474226e-09 5.995441793386233865e-09 6.019413082734751407e-09 6.046557809913058994e-09 6.072861069602245308e-09 6.094769339162118558e-09 6.119620592983614361e-09 6.143744392416277325e-09 6.170468225705012598e-09 6.193147459795749377e-09 6.218302293373131270e-09 6.239675561957995008e-09 6.263942292186430108e-09 6.286995944080558074e-09 6.309378272226694862e-09 6.331121233965959479e-09 6.354854936528353486e-09 6.377856830046169376e-09 6.397718445694829346e-09 6.419436504557360305e-09 6.440522436613676964e-09 6.420589329157464607e-09 6.403279901102336668e-09 6.384708013270604309e-09 6.366793232666237009e-09 6.349498743724520311e-09 6.332790512249722407e-09 6.315051041628524761e-09 6.297944093626550149e-09 6.281433921668793024e-09 6.265487504447552531e-09 6.250074286961091034e-09 6.233834759453285600e-09 6.218162102813820505e-09 6.203024898512340339e-09 6.188394079762838165e-09 6.173084276462579468e-09 6.159424161062554998e-09 6.145109535405720703e-09 6.130226125557656053e-09 6.116873300372189513e-09 6.102969359189510353e-09 1.861933793498572280e-08
5.927017133717002160e-09 5.952308444081995881e-09 5.976886189133440432e-09 6.000783288493310374e-09 6.027844004045383213e-09 6.054065856409776537e-09 6.075906320928115369e-09 6.100680661313205587e-09 6.124729798745841310e-09 6.151370923054702305e-09 6.173979966005730405e-09 6.199056946581948834e-09 6.220364065927587545e-09 6.244555691792051046e-09 6.267537993741357339e-09 6.289851049657416606e-09 6.311526717974908717e-09 6.335186965868342716e-09 6.358117669631024221e-09 6.377917814533658030e-09 6.399568657047623530e-09 6.420589329157464607e-09 6.443242947056048362e-09 6.425872446543375811e-09 6.407235031946261560e-09 6.389257043032852305e-09 6.371901534342922672e-09 6.355134351598672423e-09 6.337332291210621157e-09 6.320164985156826410e-09 6.303596560738461363e-09 6.287593880139506196e-09 6.272126280551707863e-09 6.255829455491896236e-09 6.240101501377887740e-09 6.224910888826057207e-09 6.210228448494719769e-09 6.194864627967022902e-09 6.181156315895502431e-09 6.166791184273658253e-09 6.151855261632383316e-09 6.138455323980428009e-09 6.124502325841338649e-09 1.858717137388616414e-08
5.911038339341899177e-09 5.936261466227972516e-09 5.960772951519148620e-09 5.984605626088570438e-09 6.011593387977830356e-09 6.037744548191752245e-09 6.059526132453172012e-09 6.084233683071696786e-09 6.108217985830623591e-09 6.134787287663245575e-09 6.157335378327451403e-09 6.182344753241809576e-09 6.203594430189179271e-09 6.227720837241789508e-09 6.250641180625966571e-09 6.272894082214085203e-09 6.294511314552875560e-09 6.318107776189680032e-09 6.340976660492075857e-09 6.360723425686697002e-09 6.382315899150465945e-09 6.403279901102336668e-09 6.425872446543375811e-09 6.445605510959116015e-09 6.426910863152682886e-09 6.408877666045174282e-09 6.391468860721394494e-09 6.374650188019955769e-09 6.356793459692680517e-09 6.339573434952197188e-09 6.322954130939034003e-09 6.306902308075006742e-09 6.291387209390151069e-09 6.275040338783783668e-09 6.259264086055970553e-09 6.244026825000221908e-09 6.229299296699390713e-09 6.213888295767373271e-09 6.200137887154505687e-09 6.185728641979210397e-09 6.170746852955425179e-09 6.157305765742060174e-09 6.143309919660787304e-09 1.855898467596075601e-08
5.893894134699458935e-09 5.919044105157806880e-09 5.943484498045956638e-09 5.967248049015337687e-09 5.994157536380545199e-09 6.020232848525716906e-09 6.041951258110104508e-09 6.066587147663398153e-09 6.090501887044269382e-09 6.116994128042283914e-09 6.139476820876454810e-09 6.164413659323124705e-09 6.185601704322051318e-09 6.209658135841421669e-09 6.232512001724541952e-09 6.254700361640484311e-09 6.276254895983804473e-09 6.299782919125726459e-09 6.322585475177498469e-09 6.342274967425456872e-09 6.363804814703683567e-09 6.384708013270604309e-09 6.407235031946261560e-09 6.426910863152682886e-09 6.448140533138415589e-09 6.430047767938003686e-09 6.412581457041215158e-09 6.395707228120208379e-09 6.377791514619887744e-09 6.360514607895171570e-09 6.343840406226337372e-09 6.327735560236685717e-09 6.312169211358404818e-09 6.295768343011028123e-09 6.279939977433642415e-09 6.264652383950606878e-09 6.249876206995361346e-09 6.234414299730440354e-09 6.220618470130222608e-09 6.206161627668091851e-09 6.191130350104083320e-09 6.177644863668157157e-09 6.163602785859107296e-09 1.852847715147422571e-08
5.877356523252069125e-09 5.902435925690386532e-09 5.926807741554252510e-09 5.950504614642498805e-09 5.977338596978919607e-09 6.003340744698201067e-09 6.024998214840727394e-09 6.049564978827836474e-09 6.073412616109702275e-09 6.099830522825835354e-09 6.122250131724345656e-09 6.147117000175706853e-09 6.168245593876812802e-09 6.192234525724796356e-09 6.215024266201960209e-09 6.237150368047677884e-09 6.258644422764836776e-09 6.282106428890512521e-09 6.304845003506009428e-09 6.324479249228502529e-09 6.345948686149727932e-09 6.366793232666237009e-09 6.389257043032852305e-09 6.408877666045174282e-09 6.430047767938003686e-09 6.450586005923279604e-09 6.433063905821982648e-09 6.416135778867571494e-09 6.398162840724319458e-09 6.380830749771621233e-09 6.364103288977124946e-09 6.347947002442768222e-09 6.332330933035283007e-09 6.315877678617159483e-09 6.299998755602120170e-09 6.284662331963460347e-09 6.269838958369903965e-09 6.254327664173101550e-09 6.240487769265477283e-09 6.225984750152455079e-09 6.210905461132390872e-09 6.197376900657240699e-09 6.183289970998522936e-09 1.849878673910656049e-08
